2026-06-19T11:20:31.172085536Z I0619 11:20:31.171844       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T11:20:31.242255575Z I0619 11:20:31.242107       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:20:31.343417583Z I0619 11:20:31.342634       1 batcher.go:146] Batch processing duration: 100.427635ms
2026-06-19T11:20:31.343479087Z I0619 11:20:31.342693       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:20:31.343487518Z I0619 11:20:31.342812       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T11:20:31.413816942Z I0619 11:20:31.413623       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:20:31.413846115Z I0619 11:20:31.413665       1 node_controller.go:271] Update 3 nodes status took 553.415412ms.
2026-06-19T11:25:31.515061215Z I0619 11:25:31.514848       1 batcher.go:146] Batch processing duration: 100.021125ms
2026-06-19T11:25:31.515095231Z I0619 11:25:31.514908       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:25:31.515099932Z I0619 11:25:31.514922       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T11:25:31.594892657Z I0619 11:25:31.594711       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:25:31.695404518Z I0619 11:25:31.695175       1 batcher.go:146] Batch processing duration: 100.369065ms
2026-06-19T11:25:31.695432027Z I0619 11:25:31.695234       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:25:31.695436634Z I0619 11:25:31.695246       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T11:25:31.770466791Z I0619 11:25:31.770249       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:25:31.870940572Z I0619 11:25:31.870723       1 batcher.go:146] Batch processing duration: 100.376071ms
2026-06-19T11:25:31.870990777Z I0619 11:25:31.870783       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:25:31.871035247Z I0619 11:25:31.870796       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T11:25:31.935214267Z I0619 11:25:31.935043       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:25:31.935237033Z I0619 11:25:31.935077       1 node_controller.go:271] Update 3 nodes status took 520.35655ms.
2026-06-19T11:30:32.036606393Z I0619 11:30:32.035822       1 batcher.go:146] Batch processing duration: 100.51677ms
2026-06-19T11:30:32.036640907Z I0619 11:30:32.035894       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:30:32.036645525Z I0619 11:30:32.035906       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T11:30:32.124139016Z I0619 11:30:32.123916       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:30:32.224632393Z I0619 11:30:32.224268       1 batcher.go:146] Batch processing duration: 100.268598ms
2026-06-19T11:30:32.224686775Z I0619 11:30:32.224317       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:30:32.224692254Z I0619 11:30:32.224330       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T11:30:32.391955901Z I0619 11:30:32.391805       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:30:32.493512802Z I0619 11:30:32.492495       1 batcher.go:146] Batch processing duration: 100.590847ms
2026-06-19T11:30:32.493539683Z I0619 11:30:32.492638       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:30:32.493560277Z I0619 11:30:32.492660       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T11:30:32.571058983Z I0619 11:30:32.570882       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:30:32.571090031Z I0619 11:30:32.570925       1 node_controller.go:271] Update 3 nodes status took 635.754925ms.
2026-06-19T11:35:32.672185549Z I0619 11:35:32.672017       1 batcher.go:146] Batch processing duration: 100.300111ms
2026-06-19T11:35:32.672222615Z I0619 11:35:32.672077       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:35:32.672268493Z I0619 11:35:32.672090       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T11:35:32.770917799Z I0619 11:35:32.770726       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:35:32.871535006Z I0619 11:35:32.871364       1 batcher.go:146] Batch processing duration: 100.519703ms
2026-06-19T11:35:32.871663948Z I0619 11:35:32.871453       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:35:32.871691552Z I0619 11:35:32.871470       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T11:35:32.944059581Z I0619 11:35:32.943892       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:35:33.045292894Z I0619 11:35:33.045127       1 batcher.go:146] Batch processing duration: 101.148674ms
2026-06-19T11:35:33.045478641Z I0619 11:35:33.045186       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:35:33.045504907Z I0619 11:35:33.045199       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T11:35:33.120115251Z I0619 11:35:33.119992       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:35:33.120154363Z I0619 11:35:33.120031       1 node_controller.go:271] Update 3 nodes status took 548.418308ms.
2026-06-19T11:40:33.221090953Z I0619 11:40:33.220773       1 batcher.go:146] Batch processing duration: 100.262223ms
2026-06-19T11:40:33.221142571Z I0619 11:40:33.220931       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:40:33.221147511Z I0619 11:40:33.220947       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T11:40:33.304402173Z I0619 11:40:33.304242       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:40:33.405206318Z I0619 11:40:33.405062       1 batcher.go:146] Batch processing duration: 100.729415ms
2026-06-19T11:40:33.405485407Z I0619 11:40:33.405384       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:40:33.405566223Z I0619 11:40:33.405408       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T11:40:33.475122265Z I0619 11:40:33.474974       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:40:33.575971829Z I0619 11:40:33.575793       1 batcher.go:146] Batch processing duration: 100.723233ms
2026-06-19T11:40:33.576105073Z I0619 11:40:33.575852       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:40:33.576131574Z I0619 11:40:33.575864       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T11:40:33.654282634Z I0619 11:40:33.654075       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:40:33.654310278Z I0619 11:40:33.654127       1 node_controller.go:271] Update 3 nodes status took 533.728518ms.
2026-06-19T11:45:33.754760550Z I0619 11:45:33.754611       1 batcher.go:146] Batch processing duration: 100.278332ms
2026-06-19T11:45:33.754796645Z I0619 11:45:33.754685       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:45:33.754875368Z I0619 11:45:33.754698       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T11:45:33.975323819Z I0619 11:45:33.975135       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:45:34.077183044Z I0619 11:45:34.076239       1 batcher.go:146] Batch processing duration: 101.013195ms
2026-06-19T11:45:34.077214777Z I0619 11:45:34.076300       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:45:34.077218481Z I0619 11:45:34.076312       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T11:45:34.198024549Z I0619 11:45:34.197855       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:45:34.298521973Z I0619 11:45:34.298258       1 batcher.go:146] Batch processing duration: 100.312942ms
2026-06-19T11:45:34.298614778Z I0619 11:45:34.298314       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:45:34.298621253Z I0619 11:45:34.298328       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T11:45:34.374344638Z I0619 11:45:34.374158       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:45:34.374368191Z I0619 11:45:34.374201       1 node_controller.go:271] Update 3 nodes status took 720.010785ms.
2026-06-19T11:50:34.476143349Z I0619 11:50:34.475897       1 batcher.go:146] Batch processing duration: 100.668488ms
2026-06-19T11:50:34.476177589Z I0619 11:50:34.475960       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:50:34.476198153Z I0619 11:50:34.475973       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T11:50:34.556317727Z I0619 11:50:34.556105       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:50:34.656657972Z I0619 11:50:34.656456       1 batcher.go:146] Batch processing duration: 100.261679ms
2026-06-19T11:50:34.656725314Z I0619 11:50:34.656511       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:50:34.656746890Z I0619 11:50:34.656523       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T11:50:34.728374230Z I0619 11:50:34.728188       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:50:34.829696632Z I0619 11:50:34.828930       1 batcher.go:146] Batch processing duration: 100.659819ms
2026-06-19T11:50:34.829726616Z I0619 11:50:34.829331       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:50:34.829729253Z I0619 11:50:34.829352       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T11:50:34.900064626Z I0619 11:50:34.899926       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:50:34.900094541Z I0619 11:50:34.899966       1 node_controller.go:271] Update 3 nodes status took 524.859901ms.
2026-06-19T11:53:31.921603347Z I0619 11:53:31.921446       1 controller.go:383] Deleting existing load balancer for service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T11:53:31.922966176Z I0619 11:53:31.922840       1 event.go:389] "Event occurred" object="kubentic-foresight/vmsingle-vmstack-additional-service" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletingLoadBalancer" message="Deleting load balancer"
2026-06-19T11:53:32.290065982Z I0619 11:53:32.289839       1 aws.go:2834] Removing rule for traffic from the load balancer (sg-0969b4cc1f5f669e8) to instance (sg-045edc8fca1b6ef4f)
2026-06-19T11:53:32.357844903Z I0619 11:53:32.357612       1 aws.go:1305] Comparing sg-0969b4cc1f5f669e8 to sg-045edc8fca1b6ef4f
2026-06-19T11:53:32.357872961Z I0619 11:53:32.357630       1 aws.go:1305] Comparing sg-0969b4cc1f5f669e8 to sg-0634b775b94a31c79
2026-06-19T11:53:32.357876109Z I0619 11:53:32.357634       1 aws.go:1305] Comparing sg-0969b4cc1f5f669e8 to sg-0396010fe74d58d2f
2026-06-19T11:53:32.357879407Z I0619 11:53:32.357646       1 aws.go:1305] Comparing sg-0969b4cc1f5f669e8 to sg-0edb9f1ed13349739
2026-06-19T11:53:32.357885352Z I0619 11:53:32.357650       1 aws.go:1305] Comparing sg-0969b4cc1f5f669e8 to sg-0969b4cc1f5f669e8
2026-06-19T11:53:32.357888203Z I0619 11:53:32.357660       1 aws.go:1496] Removing security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000de8bc0 [] [] [] <nil> [{<nil> 0xc000ba4ea0 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T11:53:32.746386316Z I0619 11:53:32.746253       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0969b4cc1f5f669e8), assuming because LB is in process of deleting
2026-06-19T11:53:32.746427361Z I0619 11:53:32.746274       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0969b4cc1f5f669e8:{}]
2026-06-19T11:53:37.755771598Z I0619 11:53:37.755164       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0969b4cc1f5f669e8), assuming because LB is in process of deleting
2026-06-19T11:53:37.755887720Z I0619 11:53:37.755185       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0969b4cc1f5f669e8:{}]
2026-06-19T11:53:42.780211591Z I0619 11:53:42.780012       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0969b4cc1f5f669e8), assuming because LB is in process of deleting
2026-06-19T11:53:42.780246809Z I0619 11:53:42.780036       1 aws.go:2918] Waiting for load-balancer "vmsingle-vmstack-additional-service" to delete so we can delete security groups: map[sg-0969b4cc1f5f669e8:{}]
2026-06-19T11:53:47.902614055Z I0619 11:53:47.902400       1 aws.go:2914] Deleted all security groups for load balancer: vmsingle-vmstack-additional-service
2026-06-19T11:53:47.902682118Z I0619 11:53:47.902446       1 controller.go:959] Removing finalizer from service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T11:53:47.930663493Z I0619 11:53:47.929913       1 controller.go:985] Patching status for service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T11:53:47.930804048Z I0619 11:53:47.930658       1 event.go:389] "Event occurred" object="kubentic-foresight/vmsingle-vmstack-additional-service" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletedLoadBalancer" message="Deleted load balancer"
2026-06-19T11:53:47.989284431Z I0619 11:53:47.988509       1 controller.go:383] Deleting existing load balancer for service kubentic-foresight/vlogs-server
2026-06-19T11:53:47.989314840Z I0619 11:53:47.988956       1 event.go:389] "Event occurred" object="kubentic-foresight/vlogs-server" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletingLoadBalancer" message="Deleting load balancer"
2026-06-19T11:53:48.345705443Z I0619 11:53:48.344884       1 aws.go:2834] Removing rule for traffic from the load balancer (sg-0edb9f1ed13349739) to instance (sg-045edc8fca1b6ef4f)
2026-06-19T11:53:48.409752232Z I0619 11:53:48.409508       1 aws.go:1305] Comparing sg-0edb9f1ed13349739 to sg-045edc8fca1b6ef4f
2026-06-19T11:53:48.409802481Z I0619 11:53:48.409530       1 aws.go:1305] Comparing sg-0edb9f1ed13349739 to sg-0634b775b94a31c79
2026-06-19T11:53:48.409807122Z I0619 11:53:48.409536       1 aws.go:1305] Comparing sg-0edb9f1ed13349739 to sg-0396010fe74d58d2f
2026-06-19T11:53:48.409810921Z I0619 11:53:48.409540       1 aws.go:1305] Comparing sg-0edb9f1ed13349739 to sg-0edb9f1ed13349739
2026-06-19T11:53:48.409817339Z I0619 11:53:48.409582       1 aws.go:1496] Removing security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc0006eb5c0 [] [] [] <nil> [{<nil> 0xc000a07500 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T11:53:48.748628135Z I0619 11:53:48.748476       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0edb9f1ed13349739), assuming because LB is in process of deleting
2026-06-19T11:53:48.748679163Z I0619 11:53:48.748497       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-0edb9f1ed13349739:{}]
2026-06-19T11:53:53.758309009Z I0619 11:53:53.758132       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0edb9f1ed13349739), assuming because LB is in process of deleting
2026-06-19T11:53:53.758372292Z I0619 11:53:53.758152       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-0edb9f1ed13349739:{}]
2026-06-19T11:53:58.763346703Z I0619 11:53:58.763226       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0edb9f1ed13349739), assuming because LB is in process of deleting
2026-06-19T11:53:58.763389939Z I0619 11:53:58.763247       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-0edb9f1ed13349739:{}]
2026-06-19T11:54:03.754788567Z I0619 11:54:03.754648       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0edb9f1ed13349739), assuming because LB is in process of deleting
2026-06-19T11:54:03.754912139Z I0619 11:54:03.754760       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-0edb9f1ed13349739:{}]
2026-06-19T11:54:08.763034338Z I0619 11:54:08.762902       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0edb9f1ed13349739), assuming because LB is in process of deleting
2026-06-19T11:54:08.763138343Z I0619 11:54:08.762925       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-0edb9f1ed13349739:{}]
2026-06-19T11:54:13.903326999Z I0619 11:54:13.903126       1 aws.go:2914] Deleted all security groups for load balancer: vlogs-server
2026-06-19T11:54:13.903354280Z I0619 11:54:13.903167       1 controller.go:959] Removing finalizer from service kubentic-foresight/vlogs-server
2026-06-19T11:54:13.928139247Z I0619 11:54:13.927991       1 controller.go:985] Patching status for service kubentic-foresight/vlogs-server
2026-06-19T11:54:13.928702859Z I0619 11:54:13.928493       1 event.go:389] "Event occurred" object="kubentic-foresight/vlogs-server" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletedLoadBalancer" message="Deleted load balancer"
2026-06-19T11:54:14.006201499Z I0619 11:54:14.005956       1 controller.go:383] Deleting existing load balancer for service kubentic-foresight/kubentic-grafana
2026-06-19T11:54:14.007830452Z I0619 11:54:14.007589       1 event.go:389] "Event occurred" object="kubentic-foresight/kubentic-grafana" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletingLoadBalancer" message="Deleting load balancer"
2026-06-19T11:54:14.354153524Z I0619 11:54:14.353927       1 aws.go:2834] Removing rule for traffic from the load balancer (sg-0396010fe74d58d2f) to instance (sg-045edc8fca1b6ef4f)
2026-06-19T11:54:14.422010545Z I0619 11:54:14.421795       1 aws.go:1305] Comparing sg-0396010fe74d58d2f to sg-045edc8fca1b6ef4f
2026-06-19T11:54:14.422037819Z I0619 11:54:14.421814       1 aws.go:1305] Comparing sg-0396010fe74d58d2f to sg-0634b775b94a31c79
2026-06-19T11:54:14.422040713Z I0619 11:54:14.421820       1 aws.go:1305] Comparing sg-0396010fe74d58d2f to sg-0396010fe74d58d2f
2026-06-19T11:54:14.422043874Z I0619 11:54:14.421829       1 aws.go:1496] Removing security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000e821d0 [] [] [] <nil> [{<nil> 0xc000e399a0 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T11:54:14.779067534Z I0619 11:54:14.778918       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0396010fe74d58d2f), assuming because LB is in process of deleting
2026-06-19T11:54:14.779092512Z I0619 11:54:14.778939       1 aws.go:2918] Waiting for load-balancer "kubentic-grafana" to delete so we can delete security groups: map[sg-0396010fe74d58d2f:{}]
2026-06-19T11:54:19.803655938Z I0619 11:54:19.803458       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0396010fe74d58d2f), assuming because LB is in process of deleting
2026-06-19T11:54:19.803732221Z I0619 11:54:19.803479       1 aws.go:2918] Waiting for load-balancer "kubentic-grafana" to delete so we can delete security groups: map[sg-0396010fe74d58d2f:{}]
2026-06-19T11:54:24.795704863Z I0619 11:54:24.795505       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-0396010fe74d58d2f), assuming because LB is in process of deleting
2026-06-19T11:54:24.795734665Z I0619 11:54:24.795540       1 aws.go:2918] Waiting for load-balancer "kubentic-grafana" to delete so we can delete security groups: map[sg-0396010fe74d58d2f:{}]
2026-06-19T11:54:29.917869547Z I0619 11:54:29.917638       1 aws.go:2914] Deleted all security groups for load balancer: kubentic-grafana
2026-06-19T11:54:29.917917978Z I0619 11:54:29.917741       1 controller.go:959] Removing finalizer from service kubentic-foresight/kubentic-grafana
2026-06-19T11:54:29.939452284Z I0619 11:54:29.939068       1 controller.go:985] Patching status for service kubentic-foresight/kubentic-grafana
2026-06-19T11:54:29.939680828Z I0619 11:54:29.939605       1 event.go:389] "Event occurred" object="kubentic-foresight/kubentic-grafana" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletedLoadBalancer" message="Deleted load balancer"
2026-06-19T11:55:35.002996988Z I0619 11:55:35.001304       1 batcher.go:146] Batch processing duration: 100.86121ms
2026-06-19T11:55:35.003918475Z I0619 11:55:35.001368       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:55:35.003929637Z I0619 11:55:35.001381       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T11:55:35.079757067Z I0619 11:55:35.079587       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:55:35.180281594Z I0619 11:55:35.179960       1 batcher.go:146] Batch processing duration: 100.279392ms
2026-06-19T11:55:35.180325957Z I0619 11:55:35.180196       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:55:35.180531645Z I0619 11:55:35.180215       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T11:55:35.309089323Z I0619 11:55:35.308806       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:55:35.409813992Z I0619 11:55:35.409610       1 batcher.go:146] Batch processing duration: 100.699466ms
2026-06-19T11:55:35.409852640Z I0619 11:55:35.409672       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T11:55:35.409857234Z I0619 11:55:35.409699       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T11:55:35.518462890Z I0619 11:55:35.518315       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T11:55:35.518501277Z I0619 11:55:35.518346       1 node_controller.go:271] Update 3 nodes status took 618.070973ms.
2026-06-19T12:00:35.620207647Z I0619 12:00:35.619294       1 batcher.go:146] Batch processing duration: 100.329852ms
2026-06-19T12:00:35.620249946Z I0619 12:00:35.619354       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:00:35.620254438Z I0619 12:00:35.619466       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:00:35.706723196Z I0619 12:00:35.706541       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:00:35.807272266Z I0619 12:00:35.807085       1 batcher.go:146] Batch processing duration: 100.410701ms
2026-06-19T12:00:35.807337256Z I0619 12:00:35.807166       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:00:35.807432586Z I0619 12:00:35.807180       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:00:35.880117759Z I0619 12:00:35.879969       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:00:35.980809596Z I0619 12:00:35.980620       1 batcher.go:146] Batch processing duration: 100.539295ms
2026-06-19T12:00:35.980861363Z I0619 12:00:35.980686       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:00:35.980869482Z I0619 12:00:35.980699       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:00:36.059882868Z I0619 12:00:36.059752       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:00:36.059909813Z I0619 12:00:36.059789       1 node_controller.go:271] Update 3 nodes status took 540.958078ms.
2026-06-19T12:05:36.161454729Z I0619 12:05:36.161214       1 batcher.go:146] Batch processing duration: 100.33902ms
2026-06-19T12:05:36.161489698Z I0619 12:05:36.161278       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:05:36.161501975Z I0619 12:05:36.161290       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:05:36.254936237Z I0619 12:05:36.254722       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:05:36.356477392Z I0619 12:05:36.355692       1 batcher.go:146] Batch processing duration: 100.875217ms
2026-06-19T12:05:36.356507331Z I0619 12:05:36.355757       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:05:36.356512505Z I0619 12:05:36.355769       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:05:36.435314018Z I0619 12:05:36.435068       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:05:36.536199758Z I0619 12:05:36.536055       1 batcher.go:146] Batch processing duration: 100.887431ms
2026-06-19T12:05:36.536225014Z I0619 12:05:36.536115       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:05:36.537151784Z I0619 12:05:36.536127       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:05:36.664706355Z I0619 12:05:36.664469       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:05:36.664730530Z I0619 12:05:36.664523       1 node_controller.go:271] Update 3 nodes status took 603.753789ms.
2026-06-19T12:09:27.285677575Z I0619 12:09:27.285459       1 controller.go:402] Ensuring load balancer for service kubentic-foresight/vlogs-server
2026-06-19T12:09:27.286175855Z I0619 12:09:27.286072       1 event.go:389] "Event occurred" object="kubentic-foresight/vlogs-server" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuringLoadBalancer" message="Ensuring load balancer"
2026-06-19T12:09:27.286304102Z I0619 12:09:27.286110       1 controller.go:944] Adding finalizer to service kubentic-foresight/vlogs-server
2026-06-19T12:09:27.300210067Z I0619 12:09:27.299959       1 aws.go:2167] EnsureLoadBalancer(mycluster.k8s.local, kubentic-foresight, vlogs-server, us-west-2, , [{http TCP <nil> 9428 {1 0 http} 31299}], map[meta.helm.sh/release-name:kubentic meta.helm.sh/release-namespace:kubentic-foresight])
2026-06-19T12:09:28.078405130Z I0619 12:09:28.078274       1 aws.go:1333] Existing security group ingress: sg-093dc6f5d574202db []
